120115201	0	5134	3770	3967	5363
120115307	0	5129	3756	3986	5373
120115401	0	5134	3761	3953	5322
120115500	0	5111	3743	3991	5312
120115600	0	5134	3743	3977	5322
120115701	0	5125	3743	3949	5336
120115800	0	5101	3770	3953	5317
120115900	0	5129	3748	3944	5345
120116001	0	5134	3762	4000	5326
120116100	0	5143	3766	3949	5345
120116200	0	5153	3756	3953	5322
120116300	0	5106	3770	3967	5336
120116400	0	5176	3748	3953	5298
120116501	0	5115	3752	3944	5312
120116600	0	5120	3762	3935	5359
120116700	0	5129	3761	3949	5336
120116800	0	5125	3780	3949	5336
120116901	0	5083	3729	3949	5340
120117000	0	5129	3762	3949	5294
120117100	0	5158	3762	3958	5317
120117200	0	5120	3761	3958	5331
120117301	0	5115	3738	3963	5345
120117400	0	5129	3748	3991	5363
120117500	0	5134	3756	3967	5355
120117601	0	5143	3780	3958	5363
120117701	0	5129	3729	3949	5359
120117804	0	5129	3748	3939	5377
120117900	0	5087	3756	3972	5359
120118000	0	5125	3748	3944	5336
120118101	0	5134	3729	3949	5364
120118201	0	5092	3748	3953	5336
120118300	0	5139	3752	3949	5326
120118401	0	5106	3748	3949	5294
120118500	0	5083	3766	3982	5382
120118601	0	5111	3766	3977	5340
120118701	0	5139	3762	3996	5331
120118800	0	5106	3738	3967	5340
120118900	0	5148	3775	3953	5294
120119001	0	5120	3756	3953	5303
120119101	0	5139	3775	3977	5350
120119200	0	5143	3757	3949	5369
120119301	0	5143	3743	3953	5331
120119401	0	5158	3762	3982	5308
120119501	0	5111	3766	3986	5369
120119600	0	5139	3743	3939	5326
120119701	0	5111	3738	3996	5331
120119801	0	5139	3748	3996	5345
120119901	0	5148	3748	3953	5359
120120000	0	5134	3780	3967	5331
120120100	0	5129	3770	3982	5317
120120200	0	5115	3761	3991	5340
120120300	0	5115	3780	3967	5322
120120401	0	5111	3743	3991	5303
120120501	0	5125	3780	3949	5326
120120601	0	5115	3752	3953	5363
120120701	0	5125	3756	3982	5303
120120800	0	5129	3762	3958	5275
120120900	0	5139	3761	3963	5317
120121000	0	5153	3762	3958	5326
120121100	0	5162	3752	3949	5350
120121201	0	5097	3752	3944	5363
120121301	0	5125	3752	3949	5331
120121400	0	5101	3780	3949	5364
120121500	0	5120	3761	3982	5308
120121601	0	5125	3752	3986	5340
120121701	0	5139	3766	3986	5331
120121801	0	5125	3743	3953	5336
120121904	0	5111	3762	3977	5373
120122000	0	5106	3762	3949	5326
120122100	0	5115	3761	3991	5317
120122200	0	5125	3738	3958	5350
120122301	0	5143	3752	3967	5359
120122400	0	5087	3738	3949	5289
120122501	0	5162	3729	3991	5317
120122601	0	5148	3738	3982	5308
120122700	0	5120	3756	3977	5298
120122801	0	5143	3761	3982	5265
120122901	0	5083	3757	3967	5350
120123000	0	5111	3748	3963	5382
120123101	0	5120	3752	3986	5303
120123200	0	5134	3743	3977	5369
120123300	0	5129	3738	3967	5345
120123400	0	5125	3785	3963	5340
120123500	0	5101	3762	3953	5350
120123601	0	5139	3748	3944	5355
120123700	0	5129	3756	3972	5336
120123800	0	5139	3762	3963	5345
120123900	0	5106	3752	3967	5340
120124000	0	5143	3770	3991	5377
120124101	0	5129	3757	3986	5331
120124200	0	5111	3756	3996	5340
120124300	0	5106	3757	3982	5359
120124400	0	5097	3743	3982	5322
120124500	0	5143	3766	3953	5359
120124600	0	5143	3748	3939	5369
120124701	0	5092	3762	3953	5312
120124900	0	5092	3762	3949	5331
120125000	0	5120	3780	3958	5340
120125100	0	5083	3780	3963	5355
120125300	0	5083	3757	3958	5326
120125401	0	5134	3770	3972	5350
120125501	0	5139	3770	3986	5303
120125601	0	5120	3770	4000	5350
120125700	0	5111	3780	3977	5312
120125800	0	5153	3743	3986	5317
120125900	0	5134	3762	3949	5308
120126004	0	5087	3762	3986	5355
120126100	0	5134	3743	3982	5336
120126200	0	5125	3743	3991	5355
120126301	0	5143	3748	3963	5331
120126400	0	5125	3748	3967	5308
120126501	0	5101	3770	3977	5298
120126601	0	5106	3761	3977	5340
120126701	0	5097	3748	3944	5345
120126801	0	5134	3775	3982	5308
120126901	0	5120	3738	3949	5345
120127000	0	5115	3762	3982	5331
120127100	0	5073	3762	3949	5317
120127200	0	5158	3756	3982	5308
120127301	0	5125	3743	3991	5364
120127400	0	5158	3738	3967	5345
120127501	0	5153	3762	3991	5336
120127600	0	5134	3756	3986	5369
120127701	0	5143	3757	3963	5345
120127800	0	5120	3757	3953	5275
120127901	0	5120	3752	3986	5289
120128001	0	5125	3761	3991	5317
120128100	0	5115	3762	3958	5363
120128200	0	5162	3756	3982	5350
120128300	0	5125	3743	3944	5345
120128400	0	5101	3775	3958	5331
120128500	0	5139	3729	3967	5364
120128600	0	5134	3762	3986	5340
120128701	0	5115	3748	3963	5345
120128800	0	5139	3743	3944	5275
120128901	0	5134	3766	3986	5312
120129000	0	5139	3743	3982	5340
120129101	0	5143	3743	3972	5308
120129201	0	5143	3762	4000	5298
120129300	0	5143	3762	3939	5322
120129400	0	5134	3757	3953	5312
120129500	0	5134	3748	3949	5317
120129600	0	5111	3743	3986	5326
120129700	0	5143	3756	3958	5345
120129800	0	5120	3756	3958	5369
120129900	0	5083	3756	3996	5363
120130000	0	5120	3762	3958	5340
120130104	0	5111	3756	3986	5369
120130200	0	5087	3748	3963	5331
120130301	0	5120	3748	3986	5322
120130400	0	5101	3775	3967	5359
120130501	0	5125	3748	3986	5345
120130600	0	5139	3762	3939	5322
120130700	0	5148	3780	3996	5322
120130800	0	5111	3757	3996	5326
120130901	0	5129	3734	3953	5364
120131000	0	5120	3748	3944	5308
120131100	0	5148	3762	3986	5336
120131200	0	5101	3757	3949	5308
120131300	0	5148	3775	3944	5317
120131400	0	5143	3761	3949	5322
120131501	0	5115	3762	3986	5326
120131600	0	5143	3770	3996	5322
120131700	0	5125	3761	3958	5322
120131801	0	5120	3748	3986	5326
120131901	0	5129	3756	3996	5331
120132000	0	5115	3780	3986	5265
120132100	0	5134	3761	3996	5317
120132201	0	5111	3766	3991	5294
120132301	0	5111	3757	3982	5350
120132403	0	5129	3757	3996	5345
120132501	0	5134	3756	3953	5303
120132600	0	5101	3756	3996	5322
120132700	0	5111	3761	3939	5359
120132801	0	5120	3748	3991	5326
120132901	0	5158	3766	3949	5317
120133000	0	5125	3756	3986	5303
