154657818	0	3073	4768	6629	4942
154657920	0	3045	4792	7595	4932
154658014	0	3092	4801	6845	4886
154658114	0	3069	4829	6911	4909
154658214	0	3069	4806	7379	4951
154658314	0	3036	4740	7191	4890
154658414	0	3124	4764	7370	4857
154658515	0	3106	4825	6690	4900
154658614	0	3050	4825	6554	4900
154658714	0	3050	4825	6887	4876
154658815	0	3143	4871	6732	4867
154658914	0	3125	4787	6850	4909
154659014	0	3102	4857	6760	4946
154659114	0	3088	4801	6821	4876
154659214	0	3088	4820	6549	4857
154659314	0	2998	4843	6981	4932
154659414	0	3125	4843	6957	4923
154659514	0	3106	4843	6798	4923
154659614	0	3124	4792	6925	4895
154659714	0	3055	4825	6653	4890
154659815	0	3008	4768	6578	4942
154659914	0	3045	4871	6592	4881
154700015	0	3050	4787	6732	4923
154700118	0	3027	4867	6756	4928
154700214	0	3088	4843	6662	4881
154700314	0	3083	4806	7060	4900
154700414	0	3064	4801	7735	4942
154700514	0	3083	4853	7365	4895
154700614	0	3055	4857	6981	4857
154700714	0	3120	4848	7997	4862
154700814	0	3078	4848	7346	4942
154700914	0	3055	4806	7721	4951
154701015	0	3027	4792	6957	4928
154701114	0	3064	4839	6990	4932
154701214	0	3088	4839	7622	4890
154701314	0	3017	4834	6662	4886
154701414	0	3045	4801	7979	4923
154701514	0	3097	4806	7628	4970
154701614	0	3027	4782	6985	4904
154701714	0	3041	4778	7716	4904
154701814	0	3069	4857	6962	4886
154701914	0	3041	4792	7993	4923
154702014	0	3045	4773	7979	4886
154702114	0	3059	4787	7346	4937
154702214	0	3055	4759	6803	4876
154702314	0	3003	4853	6760	4886
154702415	0	3064	4848	6934	4918
154702514	0	2998	4853	6948	4895
154702614	0	3027	4843	6971	4928
154702714	0	2998	4792	8021	4928
154702815	0	3111	4853	6751	4871
154702914	0	3041	4810	7374	4890
154703014	0	3097	4839	6985	4956
154703114	0	3045	4825	6953	4918
154703214	0	3055	4867	6854	4900
154703314	0	3031	4867	7060	4886
154703414	0	3036	4792	6943	4876
154703514	0	3055	4806	7365	4914
154703614	0	3088	4806	7735	4928
154703714	0	3073	4829	7102	4895
154703814	0	3003	4843	7365	4890
154703914	0	3097	4848	7041	4909
154704014	0	3111	4825	7632	4970
154704114	0	3027	4778	6953	4881
154704218	0	3116	4782	6667	4923
154704315	0	3102	4796	7604	4937
154704414	0	3083	4801	7960	4900
154704514	0	3008	4782	7936	4890
154704614	0	3064	4843	7951	4890
154704714	0	3181	4834	7669	4904
154704814	0	3027	4773	6760	4886
154704914	0	3027	4792	6610	4886
154705014	0	3050	4801	6657	4886
154705114	0	3092	4792	6648	4904
154705214	0	3017	4843	7683	4923
154705314	0	3017	4782	7927	4867
154705413	0	3069	4782	7922	4886
154705514	0	2975	4843	7276	4951
154705614	0	3125	4773	6615	4857
154705714	0	3116	4810	6563	4895
154705814	0	3106	4801	6512	4857
154705914	0	3064	4834	6535	4904
154706014	0	3097	4782	6592	4886
