145519327	0	1153	20724	29037	20644
145519431	0	1186	20667	29033	20677
145519525	0	1129	20625	29000	20672
145519624	0	1040	20532	28967	20574
145519724	0	951	20485	28934	20541
145519827	0	928	20424	28925	20518
145519925	0	820	20419	28789	20222
145520027	0	783	20419	28761	20958
145520127	0	713	20204	28765	20686
145520226	0	666	20349	28798	20598
145520327	0	670	20316	28775	20592
145520427	0	642	20161	28690	20597
145520525	0	581	19899	28488	20653
145520625	0	684	20011	28427	20658
145520727	0	755	19847	28582	20742
145520825	0	853	19786	28587	20822
145520927	0	1007	19500	28526	20902
145521027	0	1120	19477	28512	20972
145521126	0	1255	19495	28498	21057
145521226	0	1302	19383	28554	21136
145521324	0	1391	19336	28578	21193
145521427	0	1462	19327	28596	21235
145521527	0	1504	19322	28601	21272
145521626	0	1523	19299	28610	21310
145521725	0	1593	19229	28545	21338
145521827	0	1612	19177	28507	21362
145521925	0	1640	19130	28488	21348
145522027	0	1664	19069	28451	21315
145522126	0	1696	19008	28399	21376
145522226	0	1687	18966	28371	21282
145522324	0	1692	18891	28348	21249
145522429	0	1673	18877	28306	21268
145522525	0	1682	18900	28315	21249
145522627	0	1734	18905	28273	21301
145522727	0	1767	18905	28282	21249
145522827	0	1734	18877	28301	21310
145522925	0	1692	18872	28306	21235
145523024	0	1724	18975	28343	21235
145523127	0	1739	18938	28399	21188
145523227	0	1753	18975	28390	21183
145523326	0	1729	18990	28395	21193
145523425	0	1710	19046	28404	21141
145523524	0	1687	19093	28432	21212
145523627	0	1631	19140	28512	21268
145523727	0	1593	19144	28488	21263
145523824	0	1574	19196	28517	21282
145523927	0	1584	19247	28582	21291
145524024	0	1579	19313	28634	21357
145524125	0	1603	19355	28709	21376
145524227	0	1649	19444	28765	21441
145524327	0	1682	19533	28845	21418
145524425	0	1664	19556	28901	21469
145524524	0	1626	19599	28962	21437
145524625	0	1692	19655	29028	21526
145524725	0	1720	19650	29042	21460
145524827	0	1696	19678	29014	21465
145524924	0	1687	19707	29033	21441
145525025	0	1710	19692	29037	21423
145525127	0	1715	19692	29028	21376
145525226	0	1687	19650	29014	21380
145525327	0	1678	19594	28986	21362
145525427	0	1664	19599	28953	21366
145525526	0	1664	19580	28915	21441
145525624	0	1664	19613	28897	21409
145525727	0	1696	19547	28878	21413
145525826	0	1621	19524	28826	21390
145525927	0	1701	19453	28784	21413
145526026	0	1701	19402	28770	21427
145526124	0	1715	19317	28714	21484
145526224	0	1771	19238	28676	21441
145526327	0	1809	19154	28620	21451
145526424	0	1874	19088	28531	21432
145526529	0	1916	18985	28451	21376
145526625	0	1991	18849	28352	21465
145526727	0	2066	18671	28268	21446
145526825	0	2159	18492	28132	21455
145526926	0	2253	18352	28011	21376
145527025	0	2417	18155	27917	21413
145527125	0	2633	17954	27771	21488
145527226	0	2750	17771	27635	21423
145527325	0	2909	17541	27471	21432
145527425	0	3153	17273	27288	21530
145527527	0	3354	17039	27134	21441
145527627	0	3598	16730	26946	21582
145527725	0	3864	16463	26735	21507
145527826	0	4132	16195	26599	21596
145527925	0	4390	15914	26421	21709
145528028	0	4652	15661	26280	21648
145528124	0	4932	15319	26088	21779
145528224	0	5233	15028	25905	21840
145528324	0	5523	14757	25774	21910
145528425	0	5828	14410	25549	21980
145528524	0	6147	14109	25408	22135
145528627	0	6441	13809	25235	22172
145528727	0	6765	13491	25117	22262
145528827	0	7065	13134	24841	22327
145528927	0	7393	12844	24653	22449
145529024	0	7622	12591	24494	22505
145529125	0	7960	12248	24343	22604
145529225	0	8302	11925	24170	22749
145529324	0	8588	11592	24024	22848
145529427	0	8921	11292	23888	22942
145529524	0	9198	10950	23673	23078
145529627	0	9497	10693	23523	23232
145529725	0	9788	10406	23387	23317
145529824	0	10102	10078	23279	23439
145529924	0	10472	9788	23129	23574
145530025	0	10735	9446	22974	23729
145530124	0	11062	9127	22876	23846
145530225	0	11419	8780	22782	24015
145530325	0	11677	8503	22604	24151
145530424	0	12005	8251	22534	24315
145530525	0	12328	7913	22444	24447
145530629	0	12661	7557	22360	24625
145530725	0	12989	7219	22233	24817
145530825	0	13331	6901	22163	24991
145530925	0	13678	6554	22022	25145
145531024	0	13950	6297	21910	25347
145531124	0	14311	5982	21826	25535
145531224	0	14625	5598	21854	25760
145531327	0	14911	5350	21812	25961
145531425	0	15253	5036	21713	26149
145531525	0	15610	4694	21629	26346
145531624	0	15923	4380	21549	26529
145531725	0	16238	4075	21488	26721
145531825	0	16585	3757	21423	26927
145531924	0	16927	3490	21427	27119
145532025	0	17231	3195	21437	27359
145532124	0	17541	2942	21348	27537
145532224	0	17822	2628	21282	27715
145532325	0	18174	2361	21216	27903
145532425	0	18436	2094	21183	28076
145532524	0	18717	1921	21146	28254
145532624	0	19022	1771	21165	28470
145532725	0	19294	1692	21169	28648
145532824	0	19599	1588	21188	28845
145532925	0	19857	1499	21151	29023
145533024	0	20161	1513	21099	29225
145533124	0	20387	1509	21075	29309
145533224	0	20597	1565	21113	29492
145533324	0	20822	1682	21108	29638
145533425	0	21038	1776	21066	29788
145533524	0	21272	1883	21127	29896
145533625	0	21409	2019	21127	30046
145533724	0	21554	2104	21132	30154
145533825	0	21709	2192	21127	30229
145533924	0	21807	2305	21104	30275
145534025	0	21901	2366	21066	30369
145534125	0	22036	2482	21127	30482
145534225	0	22158	2581	21090	30496
145534325	0	22257	2736	21169	30594
145534425	0	22351	2740	21075	30641
145534524	0	22430	2886	21080	30721
145534625	0	22491	2919	21066	30763
145534728	0	22557	2998	21085	30810
145534825	0	22595	3050	21071	30834
145534925	0	22684	3078	21047	30927
145535025	0	22702	3167	21005	30904
145535125	0	22745	3162	20991	30918
145535225	0	22763	3181	21047	30904
145535325	0	22787	3204	21099	30932
145535425	0	22773	3218	21061	30970
145535525	0	22806	3228	21085	30993
145535624	0	22838	3279	21127	31026
145535724	0	22867	3265	21113	31017
145535824	0	22881	3293	21099	31059
145535925	0	22871	3312	21085	31040
145536024	0	22890	3293	21061	31031
145536125	0	22993	3317	21033	31012
145536225	0	23082	3340	21015	30988
145536325	0	23078	3284	20897	30974
145536424	0	22993	3298	20864	30927
145536525	0	22937	3260	20766	30871
145536629	0	23092	3228	20649	30777
145536725	0	22876	3251	20527	30702
145536825	0	22923	3153	20396	30566
145536925	0	22881	3167	20246	30496
145537025	0	22890	3176	20091	30379
145537125	0	22965	3195	19927	30252
145537225	0	23068	3237	19739	30154
145537325	0	22965	3265	19547	30074
145537424	0	23078	3326	19355	29947
145537524	0	23017	3415	19158	29797
145537625	0	23026	3480	18919	29670
145537725	0	23045	3574	18652	29544
145537824	0	23064	3682	18427	29389
145537924	0	23125	3836	18132	29206
145538024	0	23167	4033	17879	29079
145538125	0	23195	4150	17649	28859
145538224	0	23261	4347	17386	28671
145538324	0	23214	4525	17175	28531
145538425	0	23251	4708	16880	28376
145538525	0	23317	4918	16575	28179
145538625	0	23383	5148	16317	28034
145538724	0	23406	5391	16017	27917
145538828	0	23519	5621	15685	27720
145538924	0	23546	5879	15370	27565
145539025	0	23570	6142	15112	27377
145539125	0	23668	6395	14831	27199
145539225	0	23804	6653	14550	27040
145539324	0	23846	6943	14245	26955
145539425	0	23959	7215	13940	26782
145539525	0	24020	7492	13571	26533
145539625	0	24071	7829	13294	26360
145539724	0	24165	8096	12994	26285
145539824	0	24207	8363	12727	26088
145539924	0	24376	8658	12431	25900
145540025	0	24508	8949	12141	25793
145540124	0	24592	9226	11859	25718
145540224	0	24714	9511	11461	25572
145540324	0	24817	9802	11208	25432
145540424	0	24930	10130	10936	25291
145540524	0	25038	10374	10632	25136
145540625	0	25188	10697	10308	24958
145540725	0	25357	11001	10073	24902
145540825	0	25539	11283	9793	24789
145540925	0	25647	11592	9478	24700
145541024	0	25708	11892	9132	24573
145541125	0	25891	12150	8893	24423
145541225	0	26013	12413	8649	24329
145541325	0	26135	12699	8358	24156
145541425	0	26275	12966	8119	24137
145541524	0	26444	13247	7880	24071
145541624	0	26585	13542	7534	23907
145541725	0	26711	13861	7271	23823
145541825	0	26852	14133	7032	23715
145541924	0	26974	14377	6784	23691
145542024	0	27119	14691	6521	23616
145542124	0	27270	14948	6273	23579
145542225	0	27448	15258	6011	23555
145542325	0	27560	15521	5785	23415
145542424	0	27743	15792	5509	23411
145542524	0	27903	16120	5256	23326
145542624	0	28062	16341	5045	23181
145542724	0	28165	16617	4825	23232
145542825	0	28362	16908	4638	23195
145542927	0	28521	17133	4445	23275
145543024	0	28685	17419	4282	23228
145543125	0	28887	17719	4033	23092
145543224	0	29033	18024	3831	23078
145543324	0	29225	18305	3682	22974
145543424	0	29356	18572	3551	22899
145543524	0	29544	18849	3443	22998
145543625	0	29755	19163	3373	22918
145543724	0	29877	19416	3289	22899
145543824	0	30055	19725	3199	22871
145543925	0	30205	19950	3124	22890
145544025	0	30341	20208	3097	22796
145544125	0	30501	20457	3073	22754
145544224	0	30660	20710	3092	22796
145544324	0	30801	20911	3148	22792
145544425	0	30942	21132	3176	22740
145544525	0	31012	21207	3171	22646
145544624	0	31049	21427	3260	22749
145544724	0	31129	21591	3289	22688
145544825	0	31218	21723	3335	22712
145544925	0	31256	21854	3293	22627
145545025	0	31345	21975	3396	22637
145545125	0	31401	22083	3415	22599
145545225	0	31453	22102	3406	22651
145545325	0	31429	22144	3411	22613
145545425	0	31486	22210	3429	22595
145545525	0	31514	22229	3471	22627
145545624	0	31495	22247	3485	22632
145545725	0	31537	22262	3490	22651
145545825	0	31518	22271	3466	22618
145545924	0	31523	22219	3443	22665
145546025	0	31467	22191	3415	22534
145546124	0	31429	22229	3401	22468
145546224	0	31382	22233	3312	22379
145546325	0	31298	22243	3218	22276
145546425	0	31223	22154	3181	22177
145546524	0	31143	22182	3045	22074
145546624	0	31040	22107	2942	21914
145546725	0	30927	22191	2853	21756
145546824	0	30829	22140	2731	21620
145546925	0	30693	22149	2628	21423
145547027	0	30552	22111	2539	21202
145547125	0	30369	22083	2446	21024
145547224	0	30229	22055	2366	20728
145547325	0	30027	22041	2286	20480
145547424	0	29806	22032	2230	20260
145547524	0	29670	22027	2216	20002
145547625	0	29473	22065	2244	19707
145547725	0	29305	22088	2310	19392
145547825	0	29108	22144	2431	19130
145547925	0	28920	22093	2567	18839
145548025	0	28648	22121	2769	18478
145548125	0	28465	22126	2966	18188
145548224	0	28230	22196	3134	17832
145548324	0	28006	22172	3373	17489
145548424	0	27818	22229	3677	17147
145548524	0	27598	22271	3949	16758
145548625	0	27377	22337	4254	16406
145548724	0	27124	22341	4595	16026
145548824	0	26862	22449	4867	15610
145548924	0	26697	22505	5251	15328
145549024	0	26510	22613	5584	14986
145549125	0	26313	22712	5950	14602
145549225	0	26116	22834	6297	14203
145549324	0	25848	22899	6671	13795
145549424	0	25591	22970	7008	13397
145549524	0	25366	23110	7407	13008
145549624	0	25216	23214	7777	12600
145549724	0	24963	23373	8185	12305
145549825	0	24878	23532	8550	11915
145549925	0	24747	23682	8958	11536
145550025	0	24442	23818	9366	11077
145550124	0	24329	23982	9736	10702
145550224	0	24165	24100	10073	10369
145550324	0	24057	24282	10439	10012
145550425	0	23964	24433	10814	9647
145550524	0	23785	24648	11245	9249
145550625	0	23645	24859	11611	8893
145550725	0	23519	24934	11967	8541
145550824	0	23392	25127	12314	8204
145550925	0	23307	25319	12642	7852
145551024	0	23129	25521	12975	7510
145551127	0	23082	25722	13388	7154
145551224	0	22918	25909	13711	6859
145551324	0	22876	26097	14109	6470
145551424	0	22782	26289	14475	6151
145551524	0	22674	26449	14794	5823
145551624	0	22641	26604	15141	5509
145551724	0	22477	26772	15455	5228
145551824	0	22609	27035	15778	4965
145551925	0	22398	27209	16064	4670
145552025	0	22463	27392	16345	4371
145552124	0	22365	27603	16721	4071
145552225	0	22290	27795	16988	3831
145552325	0	22337	27950	17264	3588
145552425	0	22111	28113	17541	3396
145552524	0	22233	28273	17818	3232
145552625	0	22304	28432	18066	3111
145552724	0	22055	28620	18301	2905
145552826	0	22135	28723	18506	2731
145552924	0	22126	28840	18689	2623
145553025	0	22196	28943	18886	2539
145553124	0	21929	29018	19055	2417
145553224	0	21914	29112	19243	2319
145553325	0	22046	29169	19355	2305
145553425	0	22050	29234	19486	2220
145553525	0	22032	29305	19556	2249
145553624	0	22004	29342	19631	2202
145553725	0	21910	29398	19697	2169
145553824	0	21873	29375	19735	2159
145553925	0	21831	29389	19767	2146
145554025	0	21802	29366	19772	2085
145554124	0	21784	29309	19735	2066
145554224	0	21798	29342	19805	2057
145554324	0	21765	29375	19828	2076
145554424	0	21746	29342	19791	2052
145554524	0	21723	29342	19800	2080
145554625	0	21666	29300	19777	2033
